gene_id	chr	start	end	length
FBgn0037313	3R	5355092	5356748	1657
FBgn0250746	3R	5357012	5358364	1353
FBgn0037315	3R	5358873	5368306	9434
FBgn0264912	3R	5368481	5368806	326
FBgn0051542	3R	5369540	5371744	2205
FBgn0085306	3R	5369540	5371744	2205
FBgn0003275	3R	5371795	5372397	603
FBgn0086695	3R	5372592	5374962	2371
FBgn0037317	3R	5375022	5376460	1439
FBgn0041707	3R	5376780	5377975	1196
FBgn0001311	3R	5378093	5392866	14774
FBgn0037320	3R	5386717	5387664	948
FBgn0011965	3R	5388228	5388300	73
FBgn0264712	3R	5393922	5399510	5589
FBgn0037322	3R	5397643	5399196	1554
FBgn0037323	3R	5400594	5404135	3542
FBgn0037324	3R	5407183	5412406	5224
FBgn0037326	3R	5414527	5458394	43868
FBgn0037325	3R	5425369	5427257	1889
FBgn0037327	3R	5458563	5464753	6191
FBgn0037328	3R	5465630	5467101	1472
FBgn0037329	3R	5467778	5469566	1789
FBgn0037330	3R	5469463	5470636	1174
FBgn0011715	3R	5470926	5472754	1829
FBgn0025825	3R	5472810	5474600	1791
FBgn0266539	3R	5472810	5474600	1791
FBgn0037332	3R	5474899	5485393	10495
FBgn0015402	3R	5478390	5483906	5517
FBgn0051550	3R	5485543	5489489	3947
FBgn0051547	3R	5489505	5502702	13198
FBgn0010399	3R	5508842	5523328	14487
FBgn0010051	3R	5517117	5539411	22295
FBgn0264427	3R	5522299	5523120	822
FBgn0037336	3R	5539510	5547775	8266
FBgn0014342	3R	5548115	5551168	3054
FBgn0086768	3R	5552823	5554316	1494
FBgn0037338	3R	5555084	5557786	2703
FBgn0037339	3R	5557663	5563652	5990
FBgn0263484	3R	5559878	5560038	161
FBgn0267811	3R	5560472	5561573	1102
FBgn0037340	3R	5563977	5564815	839
FBgn0037341	3R	5564865	5567435	2571
FBgn0037342	3R	5567502	5568615	1114
FBgn0041191	3R	5568921	5570491	1571
FBgn0023023	3R	5571108	5579189	8082
FBgn0037344	3R	5579301	5588380	9080
FBgn0286738	3R	5584502	5584644	143
FBgn0037345	3R	5588873	5589703	831
FBgn0014366	3R	5589601	5591459	1859
FBgn0283535	3R	5591763	5595356	3594
FBgn0250753	3R	5595364	5601136	5773
FBgn0082961	3R	5596201	5596340	140
FBgn0082962	3R	5596360	5596509	150
FBgn0082978	3R	5596526	5596658	133
FBgn0082979	3R	5596697	5596831	135
FBgn0082954	3R	5597596	5597739	144
FBgn0086662	3R	5598015	5598157	143
FBgn0082988	3R	5598423	5598566	144
FBgn0082989	3R	5598638	5598777	140
FBgn0037347	3R	5601433	5603185	1753
FBgn0261004	3R	5603236	5606543	3308
FBgn0017550	3R	5607275	5613112	5838
FBgn0263619	3R	5607799	5609810	2012
FBgn0285959	3R	5609245	5609611	367
FBgn0267810	3R	5613280	5616308	3029
FBgn0019637	3R	5613358	5615939	2582
FBgn0044823	3R	5616644	5624125	7482
FBgn0037350	3R	5622119	5624125	2007
FBgn0037351	3R	5624474	5625947	1474
FBgn0260002	3R	5625179	5625252	74
FBgn0086051	3R	5625368	5625439	72
FBgn0051551	3R	5627852	5632033	4182
FBgn0051549	3R	5632192	5633321	1130
FBgn0037354	3R	5633627	5634640	1014
FBgn0051546	3R	5634626	5635624	999
FBgn0051548	3R	5635901	5636852	952
FBgn0037356	3R	5637234	5638657	1424
FBgn0027951	3R	5638655	5648738	10084
FBgn0262125	3R	5649065	5652629	3565
FBgn0037358	3R	5652640	5654861	2222
FBgn0037359	3R	5655139	5656336	1198
FBgn0037360	3R	5656236	5659912	3677
FBgn0264902	3R	5659477	5660570	1094
FBgn0046222	3R	5660635	5665169	4535
FBgn0267809	3R	5662901	5665032	2132
FBgn0010772	3R	5665139	5669334	4196
FBgn0037363	3R	5669713	5679930	10218
FBgn0037364	3R	5680054	5685434	5381
FBgn0261261	3R	5685855	5712837	26983
FBgn0037365	3R	5690891	5693286	2396
FBgn0004878	3R	5712975	5716805	3831
FBgn0266229	3R	5724047	5725321	1275
FBgn0037368	3R	5733513	5734702	1190
FBgn0037369	3R	5734698	5736355	1658
FBgn0037370	3R	5736748	5738013	1266
FBgn0037371	3R	5738178	5742476	4299
FBgn0027497	3R	5742510	5747138	4629
FBgn0037372	3R	5753318	5754774	1457
FBgn0266672	3R	5754932	5758997	4066
FBgn0027608	3R	5758680	5781076	22397
FBgn0037374	3R	5779315	5781308	1994
FBgn0037375	3R	5781762	5787465	5704
FBgn0037376	3R	5787337	5789384	2048
FBgn0028690	3R	5789493	5791569	2077
FBgn0037377	3R	5791879	5793383	1505
FBgn0037378	3R	5793308	5794317	1010
FBgn0037379	3R	5794705	5799994	5290
FBgn0263353	3R	5802328	5813258	10931
FBgn0261561	3R	5813609	5818820	5212
FBgn0037382	3R	5818794	5821440	2647
FBgn0284081	3R	5821972	5822435	464
FBgn0037383	3R	5822026	5824532	2507
FBgn0037384	3R	5824615	5826576	1962
FBgn0037385	3R	5830062	5831785	1724
FBgn0037386	3R	5831639	5838782	7144
FBgn0266702	3R	5835478	5836178	701
FBgn0037387	3R	5841170	5846568	5399
FBgn0037388	3R	5847220	5848177	958
FBgn0037389	3R	5848876	5849688	813
FBgn0029088	3R	5849697	5856311	6615
FBgn0085316	3R	5853332	5854282	951
FBgn0028436	3R	5856585	5857914	1330
FBgn0037391	3R	5858083	5862405	4323
FBgn0267808	3R	5858195	5858894	700
FBgn0083949	3R	5862865	5959555	96691
FBgn0267399	3R	5890842	5891926	1085
FBgn0267400	3R	5914316	5915335	1020
FBgn0040679	3R	5960294	5960987	694
FBgn0266230	3R	5965806	5966411	606
FBgn0266231	3R	5969983	5970598	616
FBgn0284417	3R	5970760	5971291	532
FBgn0011281	3R	5972155	5975245	3091
FBgn0010403	3R	5976177	5976817	641
FBgn0266232	3R	5989227	5990341	1115
FBgn0266233	3R	5994791	5995817	1027
FBgn0003261	3R	6000426	6008579	8154
FBgn0037395	3R	6010573	6011932	1360
FBgn0037396	3R	6025826	6027238	1413
FBgn0037397	3R	6027767	6028621	855
FBgn0267941	3R	6037787	6038372	586
FBgn0266226	3R	6053028	6053528	501
FBgn0037398	3R	6054712	6057536	2825
FBgn0037399	3R	6076804	6078283	1480
FBgn0026077	3R	6088799	6100887	12089
FBgn0266234	3R	6101958	6104863	2906
FBgn0046878	3R	6108134	6109733	1600
FBgn0046876	3R	6109642	6111034	1393
FBgn0046875	3R	6111671	6112302	632
FBgn0037402	3R	6122592	6124405	1814
FBgn0263497	3R	6126476	6127152	677
FBgn0263498	3R	6127229	6127955	727
FBgn0051559	3R	6150116	6157235	7120
FBgn0037405	3R	6167483	6170309	2827
FBgn0037406	3R	6173549	6174971	1423
FBgn0051562	3R	6184455	6185629	1175
FBgn0037408	3R	6187315	6195403	8089
FBgn0037409	3R	6198811	6207678	8868
FBgn0037410	3R	6209373	6213493	4121
FBgn0037411	3R	6215832	6218199	2368
FBgn0037412	3R	6218318	6221781	3464
FBgn0037413	3R	6227512	6228828	1317
FBgn0027527	3R	6234708	6237181	2474
FBgn0037414	3R	6248994	6251683	2690
FBgn0037415	3R	6255175	6256602	1428
FBgn0037416	3R	6260211	6262105	1895
FBgn0286976	3R	6263958	6265465	1508
FBgn0286977	3R	6266190	6267457	1268
FBgn0037418	3R	6267591	6268757	1167
FBgn0037419	3R	6278531	6282495	3965
FBgn0037420	3R	6284462	6285200	739
FBgn0037421	3R	6287733	6289824	2092
FBgn0037422	3R	6291737	6293489	1753
FBgn0040279	3R	6299128	6300738	1611
FBgn0037424	3R	6301804	6303653	1850
FBgn0286874	3R	6304038	6304505	468
FBgn0051561	3R	6305247	6306366	1120
FBgn0267690	3R	6306884	6309030	2147
FBgn0051560	3R	6309976	6310998	1023
FBgn0037427	3R	6311772	6327308	15537
FBgn0037428	3R	6330248	6331809	1562
FBgn0037429	3R	6335362	6337196	1835
FBgn0037430	3R	6340095	6341424	1330
FBgn0037431	3R	6341968	6342873	906
FBgn0037432	3R	6343002	6343799	798
FBgn0037433	3R	6344029	6345087	1059
FBgn0261789	3R	6345000	6345911	912
FBgn0037435	3R	6346111	6347519	1409
FBgn0037436	3R	6349243	6350512	1270
FBgn0267698	3R	6350896	6361614	10719
FBgn0261641	3R	6361672	6368288	6617
FBgn0037439	3R	6368965	6371115	2151
FBgn0037440	3R	6371026	6376044	5019
FBgn0260766	3R	6374475	6377348	2874
FBgn0261006	3R	6375359	6375498	140
FBgn0027514	3R	6377349	6380328	2980
FBgn0260645	3R	6377797	6378233	437
FBgn0010282	3R	6380467	6382604	2138
FBgn0037442	3R	6382914	6388304	5391
FBgn0037443	3R	6389162	6405895	16734
FBgn0264495	3R	6406855	6449274	42420
FBgn0264787	3R	6408978	6409578	601
FBgn0037445	3R	6449944	6456676	6733
FBgn0283558	3R	6451551	6451609	59
FBgn0037446	3R	6457088	6458822	1735
FBgn0037447	3R	6468437	6471016	2580
FBgn0037448	3R	6478311	6495025	16715
FBgn0011919	3R	6496039	6496111	73
FBgn0037449	3R	6527508	6528674	1167
FBgn0053202	3R	6529169	6593330	64162
FBgn0046873	3R	6549036	6549983	948
FBgn0267807	3R	6554317	6554999	683
FBgn0037454	3R	6558618	6560351	1734
FBgn0037455	3R	6580784	6582271	1488
FBgn0267806	3R	6585431	6586105	675
FBgn0037456	3R	6596625	6598022	1398
FBgn0051482	3R	6601242	6602201	960
FBgn0250846	3R	6605997	6608914	2918
FBgn0037460	3R	6626930	6627900	971
FBgn0037461	3R	6628204	6629321	1118
FBgn0037462	3R	6630151	6631184	1034
FBgn0051286	3R	6641232	6643346	2115
FBgn0026565	3R	6642262	6644434	2173
FBgn0010355	3R	6646889	6656048	9160
FBgn0026566	3R	6656030	6657442	1413
FBgn0262801	3R	6657882	6659442	1561
FBgn0024912	3R	6658806	6660100	1295
FBgn0002522	3R	6661427	6678590	17164
FBgn0000552	3R	6684445	6685157	713
FBgn0004777	3R	6686728	6688039	1312
FBgn0004778	3R	6689602	6690239	638
FBgn0004779	3R	6690887	6691758	872
FBgn0004780	3R	6692732	6693527	796
FBgn0004781	3R	6695148	6696271	1124
FBgn0063127	3R	6699560	6700164	605
FBgn0004782	3R	6701968	6702877	910
FBgn0004783	3R	6704084	6704903	820
FBgn0051481	3R	6707800	6742063	34264
FBgn0004054	3R	6743135	6744136	1002
FBgn0085326	3R	6747068	6748007	940
FBgn0004053	3R	6752864	6754194	1331
FBgn0000166	3R	6755842	6759466	3625
FBgn0267153	3R	6761513	6763478	1966
FBgn0000071	3R	6762593	6765261	2669
FBgn0266235	3R	6765485	6766709	1225
FBgn0261638	3R	6767050	6779728	12679
FBgn0262174	3R	6776333	6776451	119
FBgn0263383	3R	6778117	6778952	836
FBgn0000439	3R	6791836	6802428	10593
FBgn0261503	3R	6808796	6816379	7584
FBgn0262424	3R	6809506	6809582	77
FBgn0267575	3R	6810819	6811246	428
FBgn0026162	3R	6819894	6819966	73
FBgn0261504	3R	6820131	6820429	299
FBgn0026163	3R	6821068	6821140	73
FBgn0026164	3R	6821789	6821861	73
FBgn0000003	3R	6822500	6822798	299
FBgn0011904	3R	6822963	6823035	73
FBgn0003339	3R	6823120	6849981	26862
FBgn0267561	3R	6833363	6834247	885
FBgn0267562	3R	6834343	6834967	625
FBgn0267563	3R	6835380	6835690	311
FBgn0267564	3R	6835869	6836358	490
FBgn0267565	3R	6836666	6837608	943
FBgn0267560	3R	6858839	6859192	354
FBgn0001077	3R	6864324	6866244	1921
FBgn0266236	3R	6877678	6885278	7601
FBgn0267119	3R	6892918	6893462	545
FBgn0266237	3R	6895178	6896128	951
FBgn0260642	3R	6896253	6999228	102976
FBgn0287588	3R	6896253	6958370	62118
FBgn0262897	3R	6903442	6904682	1241
FBgn0267559	3R	7000492	7001423	932
FBgn0266238	3R	7037878	7039678	1801
FBgn0024289	3R	7052335	7054541	2207
FBgn0026563	3R	7054586	7058671	4086
FBgn0019828	3R	7059315	7060524	1210
FBgn0037463	3R	7060767	7061919	1153
FBgn0037464	3R	7062175	7064370	2196
FBgn0037465	3R	7064186	7067136	2951
FBgn0037466	3R	7067401	7071624	4224
FBgn0037467	3R	7071624	7074452	2829
FBgn0267568	3R	7074776	7075487	712
FBgn0037468	3R	7074859	7077981	3123
FBgn0010774	3R	7077904	7080387	2484
FBgn0037469	3R	7082182	7083251	1070
FBgn0037470	3R	7083225	7086083	2859
FBgn0267567	3R	7085660	7086140	481
FBgn0003884	3R	7086599	7088839	2241
FBgn0263768	3R	7092347	7093707	1361
FBgn0040670	3R	7093935	7094727	793
FBgn0261238	3R	7094596	7124185	29590
FBgn0267566	3R	7110012	7110264	253
FBgn0014863	3R	7112850	7117732	4883
FBgn0037472	3R	7124548	7126503	1956
FBgn0037473	3R	7126271	7128027	1757
FBgn0262149	3R	7128087	7129166	1080
FBgn0051248	3R	7129320	7130908	1589
FBgn0051494	3R	7129864	7129935	72
FBgn0051491	3R	7130947	7131018	72
FBgn0051493	3R	7131560	7132695	1136
FBgn0037475	3R	7136206	7141972	5767
FBgn0261702	3R	7143487	7144295	809
FBgn0037477	3R	7143729	7144295	567
FBgn0037478	3R	7144724	7151270	6547
FBgn0250732	3R	7145880	7150968	5089
FBgn0011020	3R	7151367	7154219	2853
FBgn0037481	3R	7154238	7155180	943
FBgn0267569	3R	7159229	7162936	3708
FBgn0002306	3R	7162808	7183702	20895
FBgn0037482	3R	7184101	7186673	2573
FBgn0086372	3R	7186994	7200941	13948
FBgn0037483	3R	7200970	7203450	2481
FBgn0250845	3R	7206652	7208431	1780
FBgn0037485	3R	7214339	7217083	2745
FBgn0037486	3R	7217679	7219705	2027
FBgn0037487	3R	7224414	7241138	16725
FBgn0037488	3R	7241760	7244006	2247
FBgn0037489	3R	7244232	7246969	2738
FBgn0037490	3R	7247090	7248140	1051
FBgn0037491	3R	7248151	7249738	1588
FBgn0037492	3R	7249795	7251750	1956
FBgn0011282	3R	7250725	7251957	1233
FBgn0001112	3R	7252063	7265703	13641
FBgn0265426	3R	7263440	7264292	853
FBgn0028400	3R	7266065	7270809	4745
FBgn0037493	3R	7271043	7272509	1467
FBgn0267337	3R	7272617	7309629	37013
FBgn0265421	3R	7285230	7285595	366
FBgn0045843	3R	7285962	7287629	1668
FBgn0260713	3R	7304592	7304954	363
FBgn0265422	3R	7312338	7312858	521
FBgn0267805	3R	7315399	7315661	263
FBgn0037498	3R	7315724	7317207	1484
FBgn0283626	3R	7318039	7318803	765
FBgn0267944	3R	7318988	7319232	245
FBgn0265423	3R	7325597	7326459	863
FBgn0265424	3R	7326481	7327181	701
FBgn0265425	3R	7331500	7332002	503
FBgn0289441	3R	7341783	7344884	3102
FBgn0051496	3R	7345069	7346354	1286
FBgn0051501	3R	7346730	7347836	1107
FBgn0262982	3R	7348849	7349552	704
FBgn0037500	3R	7361368	7362123	756
FBgn0004175	3R	7363307	7363773	467
FBgn0004174	3R	7364254	7364673	420
FBgn0004173	3R	7365160	7365627	468
FBgn0004172	3R	7365850	7366262	413
FBgn0015770	3R	7365939	7369305	3367
FBgn0267120	3R	7387444	7388319	876
FBgn0261502	3R	7391413	7392280	868
FBgn0037501	3R	7406869	7409384	2516
FBgn0283627	3R	7418938	7420698	1761
FBgn0037502	3R	7420765	7423057	2293
FBgn0037503	3R	7439760	7441976	2217
FBgn0011999	3R	7451297	7451369	73
FBgn0263565	3R	7451452	7451543	92
FBgn0011998	3R	7452060	7452132	73
FBgn0266239	3R	7467940	7468662	723
FBgn0012000	3R	7472060	7472132	73
FBgn0037504	3R	7472458	7473781	1324
FBgn0043853	3R	7472907	7473222	316
FBgn0065099	3R	7474553	7474996	444
FBgn0012001	3R	7475903	7475975	73
FBgn0015569	3R	7486583	7493845	7263
FBgn0261508	3R	7492961	7493271	311
FBgn0015577	3R	7493921	7505098	11178
FBgn0037506	3R	7500951	7502376	1426
FBgn0015576	3R	7509343	7515670	6328
FBgn0017456	3R	7518820	7519456	637
FBgn0015575	3R	7519563	7523753	4191
FBgn0015574	3R	7524567	7528777	4211
FBgn0027934	3R	7526369	7528068	1700
FBgn0015831	3R	7528864	7530241	1378
FBgn0003885	3R	7530753	7532732	1980
FBgn0261393	3R	7533496	7536390	2895
FBgn0015572	3R	7536687	7538615	1929
FBgn0267803	3R	7537842	7541279	3438
FBgn0015571	3R	7538972	7541631	2660
FBgn0015570	3R	7541810	7545230	3421
FBgn0267804	3R	7544843	7545250	408
FBgn0015568	3R	7545733	7549124	3392
FBgn0267105	3R	7552008	7552298	291
FBgn0083963	3R	7570281	7639434	69154
FBgn0265420	3R	7626882	7627290	409
FBgn0051146	3R	7658247	7694874	36628
FBgn0265200	3R	7720049	7721124	1076
FBgn0037512	3R	7722417	7724715	2299
FBgn0262899	3R	7738965	7739563	599
FBgn0266240	3R	7740178	7740778	601
FBgn0037513	3R	7747913	7750079	2167
FBgn0037514	3R	7758122	7759677	1556
FBgn0037515	3R	7759786	7763947	4162
FBgn0037516	3R	7770860	7771756	897
FBgn0267945	3R	7774029	7774583	555
FBgn0267946	3R	7775410	7775768	359
FBgn0042104	3R	7780884	7783446	2563
FBgn0042102	3R	7783843	7786119	2277
FBgn0042105	3R	7786170	7787923	1754
FBgn0042103	3R	7788282	7790187	1906
FBgn0037517	3R	7790633	7793483	2851
FBgn0037518	3R	7794069	7796599	2531
FBgn0042101	3R	7797078	7798771	1694
FBgn0037519	3R	7799264	7802793	3530
FBgn0037520	3R	7802831	7804432	1602
FBgn0037521	3R	7804665	7810014	5350
FBgn0051472	3R	7810532	7811912	1381
FBgn0051473	3R	7811814	7813009	1196
FBgn0085413	3R	7814361	7855392	41032
FBgn0037525	3R	7855582	7886733	31152
FBgn0267802	3R	7883693	7884441	749
FBgn0037526	3R	7887045	7890150	3106
FBgn0037529	3R	7889277	7902667	13391
FBgn0260005	3R	7891331	7901147	9817
FBgn0037530	3R	7903030	7907363	4334
FBgn0024909	3R	7907333	7909721	2389
FBgn0004901	3R	7909598	7911779	2182
FBgn0014930	3R	7912017	7913290	1274
FBgn0014931	3R	7913851	7916550	2700
FBgn0037531	3R	7916599	7920299	3701
FBgn0002542	3R	7920431	7924491	4061
FBgn0261453	3R	7921952	7922073	122
FBgn0000504	3R	7924323	7967408	43086
FBgn0037533	3R	7974409	7978428	4020
FBgn0010401	3R	7978959	7979614	656
FBgn0259974	3R	7979588	7980322	735
FBgn0037534	3R	7981817	7995852	14036
FBgn0267818	3R	7995985	7997435	1451
FBgn0267817	3R	7997606	7998352	747
FBgn0037535	3R	7999832	8001064	1233
FBgn0266598	3R	8000548	8001309	762
FBgn0037536	3R	8001562	8006033	4472
FBgn0037537	3R	8005924	8008110	2187
FBgn0040524	3R	8008249	8009297	1049
FBgn0037538	3R	8009400	8011018	1619
FBgn0037539	3R	8010907	8013201	2295
FBgn0037540	3R	8013791	8016610	2820
FBgn0037541	3R	8016210	8030790	14581
FBgn0001255	3R	8028453	8029546	1094
FBgn0037543	3R	8030411	8032145	1735
FBgn0037544	3R	8031130	8033009	1880
FBgn0288846	3R	8033301	8037403	4103
FBgn0266241	3R	8038250	8039626	1377
FBgn0262362	3R	8041224	8055970	14747
FBgn0263596	3R	8049167	8049456	290
FBgn0262363	3R	8049673	8050059	387
FBgn0037546	3R	8059284	8087049	27766
FBgn0037547	3R	8087252	8089526	2275
FBgn0265418	3R	8089757	8090285	529
FBgn0037548	3R	8094124	8105083	10960
FBgn0243512	3R	8105332	8122294	16963
FBgn0265419	3R	8112699	8114003	1305
FBgn0037549	3R	8122725	8125273	2549
FBgn0037550	3R	8125290	8126357	1068
FBgn0037551	3R	8126605	8129835	3231
FBgn0051583	3R	8139533	8139606	74
FBgn0011963	3R	8139951	8140023	73
FBgn0011962	3R	8140223	8140295	73
FBgn0011961	3R	8140476	8140548	73
FBgn0011960	3R	8140727	8140799	73
FBgn0011959	3R	8140970	8141042	73
FBgn0001138	3R	8147368	8181444	34077
FBgn0262994	3R	8197320	8197711	392
FBgn0262995	3R	8201480	8201994	515
FBgn0261290	3R	8204195	8204830	636
FBgn0037552	3R	8217957	8219734	1778
FBgn0037553	3R	8220146	8222188	2043
FBgn0267111	3R	8225279	8232178	6900
FBgn0267110	3R	8228008	8229448	1441
FBgn0267109	3R	8233228	8233962	735
FBgn0037554	3R	8233507	8237389	3883
FBgn0037555	3R	8236632	8240515	3884
FBgn0037556	3R	8240747	8243792	3046
FBgn0042182	3R	8244055	8248054	4000
FBgn0064126	3R	8244055	8248054	4000
FBgn0040528	3R	8248438	8250324	1887
FBgn0260386	3R	8250497	8260718	10222
FBgn0037560	3R	8260706	8261898	1193
FBgn0010173	3R	8262120	8264451	2332
FBgn0014861	3R	8264970	8267924	2955
FBgn0037561	3R	8267943	8269896	1954
FBgn0010433	3R	8278052	8279274	1223
FBgn0265377	3R	8287169	8287698	530
FBgn0037562	3R	8287876	8288613	738
FBgn0037563	3R	8289395	8290578	1184
FBgn0051464	3R	8291240	8292034	795
FBgn0051463	3R	8292335	8293609	1275
FBgn0037565	3R	8293843	8300978	7136
FBgn0037566	3R	8301440	8302770	1331
FBgn0265351	3R	8302686	8304023	1338
FBgn0265101	3R	8304190	8305274	1085
FBgn0037569	3R	8307473	8308645	1173
FBgn0263550	3R	8308431	8308485	55
FBgn0037570	3R	8308881	8310778	1898
FBgn0037571	3R	8311203	8312137	935
FBgn0037572	3R	8312188	8313097	910
FBgn0037573	3R	8313208	8314864	1657
FBgn0037574	3R	8314784	8316543	1760
FBgn0266742	3R	8316984	8318006	1023
FBgn0062412	3R	8317612	8319205	1594
FBgn0003129	3R	8319025	8333792	14768
FBgn0037576	3R	8321747	8323054	1308
FBgn0037577	3R	8324316	8325036	721
FBgn0040529	3R	8339944	8341043	1100
FBgn0004908	3R	8341100	8341872	773
FBgn0037578	3R	8341661	8343516	1856
FBgn0037579	3R	8343669	8344310	642
FBgn0037580	3R	8344400	8347465	3066
FBgn0037581	3R	8347579	8349296	1718
FBgn0283560	3R	8348702	8348778	77
FBgn0261108	3R	8349815	8352817	3003
FBgn0020249	3R	8356978	8359964	2987
FBgn0037583	3R	8359958	8362554	2597
FBgn0037584	3R	8362826	8363894	1069
FBgn0266801	3R	8364328	8477617	113290
FBgn0267801	3R	8413803	8414185	383
FBgn0037589	3R	8419822	8420597	776
FBgn0267800	3R	8460241	8461200	960
FBgn0037590	3R	8510077	8511358	1282
FBgn0037591	3R	8511734	8513022	1289
FBgn0267948	3R	8517043	8517384	342
FBgn0037592	3R	8517868	8521378	3511
FBgn0051454	3R	8521658	8523520	1863
FBgn0051259	3R	8523944	8526667	2724
FBgn0040531	3R	8528423	8528877	455
FBgn0267135	3R	8545685	8546049	365
FBgn0267134	3R	8546910	8547385	476
FBgn0037594	3R	8552608	8553968	1361
FBgn0051453	3R	8559540	8561764	2225
FBgn0051450	3R	8561917	8562593	677
FBgn0051460	3R	8562673	8563445	773
FBgn0265318	3R	8562828	8563798	971
FBgn0266916	3R	8564105	8569248	5144
FBgn0261929	3R	8578205	8629996	51792
FBgn0267799	3R	8612711	8613030	320
FBgn0026399	3R	8634320	8635878	1559
FBgn0012028	3R	8642333	8642425	93
FBgn0012027	3R	8642701	8642793	93
FBgn0037601	3R	8643070	8645650	2581
FBgn0024326	3R	8646172	8650796	4625
FBgn0037602	3R	8651084	8651493	410
FBgn0000447	3R	8651391	8652916	1526
FBgn0037603	3R	8652821	8653847	1027
FBgn0259992	3R	8653802	8654766	965
FBgn0263231	3R	8654975	8660761	5787
FBgn0086679	3R	8660903	8670684	9782
FBgn0037606	3R	8664115	8667772	3658
FBgn0037607	3R	8667868	8673702	5835
FBgn0012026	3R	8668116	8668208	93
FBgn0012025	3R	8668612	8668705	94
FBgn0012024	3R	8669081	8669174	94
FBgn0037608	3R	8674109	8675196	1088
FBgn0037609	3R	8675283	8676613	1331
FBgn0037611	3R	8676915	8678955	2041
FBgn0037610	3R	8676915	8678233	1319
FBgn0053325	3R	8678954	8680034	1081
FBgn0266242	3R	8683578	8686187	2610
FBgn0265158	3R	8684793	8685176	384
FBgn0001180	3R	8690980	8697822	6843
FBgn0037613	3R	8712906	8718456	5551
FBgn0037612	3R	8712933	8715263	2331
FBgn0037614	3R	8716243	8721320	5078
FBgn0037615	3R	8719198	8721320	2123
FBgn0037616	3R	8721371	8723051	1681
FBgn0037617	3R	8723174	8725357	2184
FBgn0037618	3R	8725479	8726730	1252
FBgn0037619	3R	8726854	8728370	1517
FBgn0037620	3R	8728367	8729693	1327
FBgn0037621	3R	8729790	8731698	1909
FBgn0037622	3R	8732091	8735837	3747
FBgn0037623	3R	8735879	8747675	11797
FBgn0037624	3R	8747798	8754104	6307
FBgn0037625	3R	8749206	8768200	18995
FBgn0083971	3R	8749206	8768191	18986
FBgn0265159	3R	8754064	8755916	1853
FBgn0037626	3R	8769394	8771150	1757
FBgn0037627	3R	8771246	8772691	1446
FBgn0085330	3R	8773435	8773810	376
FBgn0046874	3R	8774286	8801176	26891
FBgn0261015	3R	8774286	8801176	26891
FBgn0053191	3R	8778379	8779923	1545
FBgn0053189	3R	8780113	8780789	677
FBgn0037630	3R	8794684	8796966	2283
FBgn0037632	3R	8801564	8806234	4671
FBgn0037633	3R	8803471	8805802	2332
FBgn0037634	3R	8806322	8807581	1260
FBgn0037635	3R	8807679	8813579	5901
FBgn0286516	3R	8813490	8820682	7193
