rs chr ps
S4_26725692 4 26725692
S4_26816514 4 26816514
S4_26816535 4 26816535
S4_26816613 4 26816613
S4_26816619 4 26816619
S4_26816665 4 26816665
S4_26816698 4 26816698
S4_26816786 4 26816786
S4_26816830 4 26816830
S4_26816871 4 26816871
S4_26816879 4 26816879
S4_26816890 4 26816890
S4_26839480 4 26839480
S4_26839959 4 26839959
S4_26839965 4 26839965
S4_26918895 4 26918895
S4_26918926 4 26918926
S4_26951889 4 26951889
S4_26974590 4 26974590
S4_26974594 4 26974594
S4_26974609 4 26974609
S4_26974671 4 26974671
S4_26974687 4 26974687
S4_26974692 4 26974692
S4_26976006 4 26976006
S4_26976027 4 26976027
S4_26976145 4 26976145
S4_26976182 4 26976182
S4_27005538 4 27005538
S4_27039150 4 27039150
S4_27056828 4 27056828
S4_27056870 4 27056870
S4_27089129 4 27089129
S4_27090000 4 27090000
S4_27090035 4 27090035
S4_27094058 4 27094058
S4_27176400 4 27176400
S4_27181039 4 27181039
S4_27186350 4 27186350
S4_27186424 4 27186424
S4_27186445 4 27186445
S4_27195379 4 27195379
S4_27195385 4 27195385
S4_27195393 4 27195393
S4_27195418 4 27195418
S4_27206397 4 27206397
S4_27206444 4 27206444
S4_27206843 4 27206843
S4_27240374 4 27240374
S4_27240378 4 27240378
S4_27240423 4 27240423
S4_27270796 4 27270796
S4_27270829 4 27270829
S4_27272681 4 27272681
S4_27316022 4 27316022
S4_27465295 4 27465295
S4_27627277 4 27627277
S4_27787270 4 27787270
S4_27787276 4 27787276
S4_27787278 4 27787278
S4_27787285 4 27787285
S4_32198576 4 32198576
S4_32198665 4 32198665
S4_32201954 4 32201954
S4_32210723 4 32210723
S4_32254973 4 32254973
S4_32254977 4 32254977
S4_32254982 4 32254982
S4_32255051 4 32255051
S4_32255074 4 32255074
S4_32255078 4 32255078
S4_32313503 4 32313503
S4_32313518 4 32313518
S4_32313881 4 32313881
S4_32314373 4 32314373
S4_32314401 4 32314401
S4_32320026 4 32320026
S4_32320033 4 32320033
S4_32320051 4 32320051
S4_32320097 4 32320097
S4_32320185 4 32320185
S4_32338525 4 32338525
S4_32349370 4 32349370
S4_32349374 4 32349374
S4_32361658 4 32361658
S4_32366302 4 32366302
S4_32366313 4 32366313
S4_32384641 4 32384641
S4_32384663 4 32384663
S4_32387349 4 32387349
S4_32387490 4 32387490
S4_32387583 4 32387583
S4_32387641 4 32387641
S4_32390674 4 32390674
S4_32397318 4 32397318
S4_32399256 4 32399256
S4_32411669 4 32411669
S4_32444343 4 32444343
S4_32451185 4 32451185
S4_32451197 4 32451197
S4_32615197 4 32615197
S4_32643821 4 32643821
S4_32674101 4 32674101
S4_32676273 4 32676273
S4_32781833 4 32781833
S4_32805705 4 32805705
S4_32909908 4 32909908
S4_32948772 4 32948772
S4_32948801 4 32948801
S4_32979342 4 32979342
S4_32996428 4 32996428
S4_32996454 4 32996454
S4_33007441 4 33007441
S4_33007460 4 33007460
S4_33007468 4 33007468
S4_33016234 4 33016234
S4_33072362 4 33072362
S4_33102915 4 33102915
S4_33174789 4 33174789
S4_33197233 4 33197233
S4_33252408 4 33252408
S4_33252413 4 33252413
S4_33282049 4 33282049
S4_33297092 4 33297092
S4_33343443 4 33343443
S4_33343444 4 33343444
S4_33343471 4 33343471
S4_33343481 4 33343481
S4_33343484 4 33343484
S4_33344033 4 33344033
S4_33344153 4 33344153
S4_33351530 4 33351530
S4_33351589 4 33351589
S4_33351601 4 33351601
S4_33351613 4 33351613
S4_33352473 4 33352473
S4_33352530 4 33352530
S4_33437462 4 33437462
S4_33442286 4 33442286
S4_33444368 4 33444368
S4_33446147 4 33446147
S4_33446281 4 33446281
S4_33474268 4 33474268
S4_33481145 4 33481145
S4_33481247 4 33481247
S4_33482023 4 33482023
S4_33482033 4 33482033
S4_33482040 4 33482040
S4_33482047 4 33482047
S4_33506579 4 33506579
S4_33556256 4 33556256
S4_33556258 4 33556258
S4_33561538 4 33561538
S4_33561662 4 33561662
S4_33561669 4 33561669
S4_33561675 4 33561675
S4_33561728 4 33561728
S4_33577326 4 33577326
S4_33577349 4 33577349
S4_33577356 4 33577356
S4_33579549 4 33579549
S4_33579649 4 33579649
S4_33590142 4 33590142
S4_33590164 4 33590164
S4_33590262 4 33590262
S4_33591281 4 33591281
S4_33591305 4 33591305
S4_33591814 4 33591814
S4_33591845 4 33591845
S4_33591846 4 33591846
S4_33657165 4 33657165
S4_33696710 4 33696710
S4_33696733 4 33696733
S4_33701859 4 33701859
S4_33716843 4 33716843
S4_33747772 4 33747772
S4_33752660 4 33752660
S4_33771550 4 33771550
S4_33771571 4 33771571
S4_33771575 4 33771575
S4_33774287 4 33774287
S4_33820029 4 33820029
S4_33825271 4 33825271
S4_33827646 4 33827646
S4_33827652 4 33827652
S4_33855520 4 33855520
S4_33855561 4 33855561
S4_33855581 4 33855581
S4_33855592 4 33855592
S4_33882331 4 33882331
S4_33882342 4 33882342
S4_33892301 4 33892301
S4_33892398 4 33892398
S4_33892558 4 33892558
S4_33896157 4 33896157
S4_33896167 4 33896167
S4_33897896 4 33897896
S4_33897897 4 33897897
S4_33899232 4 33899232
S4_33949373 4 33949373
S4_33955159 4 33955159
S4_33958654 4 33958654
S4_33958889 4 33958889
S4_33958923 4 33958923
S4_33975457 4 33975457
S4_33975694 4 33975694
S4_33975721 4 33975721
S4_34028058 4 34028058
S4_34029016 4 34029016
S4_34029076 4 34029076
S4_34029588 4 34029588
S4_34029599 4 34029599
S4_34029636 4 34029636
S4_34043904 4 34043904
S4_34043909 4 34043909
S4_34052493 4 34052493
S4_34052511 4 34052511
S4_34057501 4 34057501
S4_34057578 4 34057578
S4_34058642 4 34058642
S4_34067746 4 34067746
S4_34067753 4 34067753
S4_34067767 4 34067767
S4_34067792 4 34067792
S4_34067795 4 34067795
S4_34067808 4 34067808
S4_34070124 4 34070124
S4_34070794 4 34070794
S4_34070806 4 34070806
S4_34070825 4 34070825
S4_34072118 4 34072118
S4_34099708 4 34099708
S4_34099709 4 34099709
S4_34102664 4 34102664
S4_34102666 4 34102666
S4_34103621 4 34103621
S4_34104563 4 34104563
S4_34108055 4 34108055
S4_34108320 4 34108320
S4_34108561 4 34108561
S4_34108795 4 34108795
S4_34108839 4 34108839
S4_34111569 4 34111569
S4_34113024 4 34113024
S4_34118738 4 34118738
S4_34118770 4 34118770
S4_34119581 4 34119581
S4_34119709 4 34119709
S4_34120633 4 34120633
S4_34121249 4 34121249
S4_34121707 4 34121707
S4_34121895 4 34121895
S4_34121896 4 34121896
S4_34125978 4 34125978
S4_34126021 4 34126021
S4_34126596 4 34126596
S4_34126642 4 34126642
S4_34127364 4 34127364
S4_34140440 4 34140440
S4_34144058 4 34144058
S4_34144380 4 34144380
S4_34145006 4 34145006
S4_34145452 4 34145452
S4_34145503 4 34145503
S4_34145554 4 34145554
S4_34145603 4 34145603
S4_34145864 4 34145864
S4_34145869 4 34145869
S4_34149328 4 34149328
S4_34154833 4 34154833
S4_34155278 4 34155278
S4_34155292 4 34155292
S4_34155589 4 34155589
S4_34159993 4 34159993
S4_34160258 4 34160258
S4_34160330 4 34160330
S4_34160334 4 34160334
S4_34160335 4 34160335
S4_34201972 4 34201972
S4_34202029 4 34202029
S4_34222999 4 34222999
S4_34369775 4 34369775
S4_34398986 4 34398986
S4_34403198 4 34403198
S4_34408373 4 34408373
S4_34423092 4 34423092
S4_34423337 4 34423337
S4_34436956 4 34436956
S4_34442176 4 34442176
S4_34459269 4 34459269
S4_34501442 4 34501442
S4_34502466 4 34502466
S4_34513294 4 34513294
S4_34513296 4 34513296
S4_34513304 4 34513304
S4_34513557 4 34513557
S4_34513558 4 34513558
S4_34523740 4 34523740
S4_34528420 4 34528420
S4_34538460 4 34538460
S4_34541186 4 34541186
S4_34541200 4 34541200
S4_34543994 4 34543994
S4_34544846 4 34544846
S4_34544899 4 34544899
S4_34544929 4 34544929
S4_34559789 4 34559789
S4_34568363 4 34568363
S4_34568385 4 34568385
S4_34575670 4 34575670
S4_34575712 4 34575712
S4_34605031 4 34605031
S4_34723164 4 34723164
S4_34743600 4 34743600
S4_34743625 4 34743625
S4_34747733 4 34747733
S4_34747751 4 34747751
S4_34794276 4 34794276
S4_34794296 4 34794296
S4_34802770 4 34802770
S4_34814781 4 34814781
S4_34841148 4 34841148
S4_34841154 4 34841154
S4_34845656 4 34845656
S4_34870686 4 34870686
S4_34870693 4 34870693
S4_34870785 4 34870785
S4_34916083 4 34916083
S4_34916093 4 34916093
S4_34916106 4 34916106
S4_34916121 4 34916121
S4_34916249 4 34916249
S4_34916272 4 34916272
S4_34916286 4 34916286
S4_34938564 4 34938564
S4_34987790 4 34987790
S4_34989217 4 34989217
S4_34989219 4 34989219
S4_35000164 4 35000164
S4_35005714 4 35005714
S4_35007053 4 35007053
S4_35007241 4 35007241
S4_35007369 4 35007369
S4_35038045 4 35038045
S4_35038079 4 35038079
S4_35038093 4 35038093
S4_35100896 4 35100896
S4_35155816 4 35155816
S4_35162335 4 35162335
S4_35162452 4 35162452
S4_35165958 4 35165958
S4_35166125 4 35166125
S4_35166126 4 35166126
S4_35166209 4 35166209
S4_35176541 4 35176541
S4_35176557 4 35176557
S4_35176579 4 35176579
S4_35176656 4 35176656
S4_35184074 4 35184074
S4_35205087 4 35205087
S4_35239077 4 35239077
S4_35243037 4 35243037
S4_35260502 4 35260502
S4_35260556 4 35260556
S4_35260589 4 35260589
S4_35263080 4 35263080
S4_35275749 4 35275749
S4_35275760 4 35275760
S4_35275765 4 35275765
S4_35275775 4 35275775
S4_35300324 4 35300324
S4_35311983 4 35311983
S4_35312117 4 35312117
S4_35421756 4 35421756
S4_35422084 4 35422084
S4_35422135 4 35422135
S4_35422138 4 35422138
S4_35426836 4 35426836
S4_35426902 4 35426902
S4_35448659 4 35448659
S4_35469928 4 35469928
S4_35513720 4 35513720
S4_35519571 4 35519571
S4_35524371 4 35524371
S4_35533300 4 35533300
S4_35535485 4 35535485
S4_35544069 4 35544069
S4_35544083 4 35544083
S4_35545021 4 35545021
S4_35545022 4 35545022
S4_35571902 4 35571902
S4_35571916 4 35571916
S4_35571918 4 35571918
S4_35571980 4 35571980
S4_35607460 4 35607460
S4_35607477 4 35607477
S4_35607482 4 35607482
S4_35607487 4 35607487
S4_35635866 4 35635866
S4_35635898 4 35635898
S4_35635912 4 35635912
S4_35668691 4 35668691
S4_35668714 4 35668714
S4_35699593 4 35699593
S4_35709297 4 35709297
S4_35738485 4 35738485
S4_35738492 4 35738492
S4_35773278 4 35773278
S4_35775488 4 35775488
S4_35775495 4 35775495
S4_35775522 4 35775522
S4_35863013 4 35863013
S4_35863044 4 35863044
S4_35863174 4 35863174
S4_35863195 4 35863195
S4_35951690 4 35951690
S4_35951723 4 35951723
S4_35951728 4 35951728
S4_35953691 4 35953691
S4_35953728 4 35953728
S4_36082923 4 36082923
S4_36089945 4 36089945
S4_36089947 4 36089947
S4_36089951 4 36089951
S4_36279518 4 36279518
S4_36279642 4 36279642
S4_36380637 4 36380637
S4_36380668 4 36380668
S4_36420030 4 36420030
S4_36420070 4 36420070
S4_36420077 4 36420077
S4_36452010 4 36452010
S4_36458898 4 36458898
S4_36458937 4 36458937
S4_36458946 4 36458946
S4_36536937 4 36536937
S4_36536981 4 36536981
S4_36537032 4 36537032
S4_36605675 4 36605675
S4_36617877 4 36617877
S4_36617951 4 36617951
S4_36622581 4 36622581
S4_36642325 4 36642325
S4_36688423 4 36688423
S4_36688434 4 36688434
S4_36696388 4 36696388
S4_36786196 4 36786196
S4_36786210 4 36786210
S4_36815655 4 36815655
S4_36815839 4 36815839
S4_36816457 4 36816457
S4_36816767 4 36816767
S4_36817374 4 36817374
S4_36817501 4 36817501
S4_36817505 4 36817505
S4_36837685 4 36837685
S4_36846591 4 36846591
S4_36846626 4 36846626
S4_36850027 4 36850027
S4_36855284 4 36855284
S4_36855307 4 36855307
S4_36865477 4 36865477
S4_36865503 4 36865503
S4_36865504 4 36865504
S4_36897132 4 36897132
S4_36928062 4 36928062
S4_36928072 4 36928072
S4_36928205 4 36928205
S4_36928209 4 36928209
S4_36928288 4 36928288
S4_36928315 4 36928315
S4_36928501 4 36928501
S4_36928523 4 36928523
S4_36934077 4 36934077
S4_37015472 4 37015472
S4_37056556 4 37056556
S4_37056586 4 37056586
S4_37060475 4 37060475
S4_37060705 4 37060705
S4_37061556 4 37061556
S4_37061584 4 37061584
S4_37061822 4 37061822
S4_37062609 4 37062609
S4_37080101 4 37080101
S4_37099196 4 37099196
S4_37115678 4 37115678
S4_37137787 4 37137787
S4_37152954 4 37152954
S4_37190772 4 37190772
S4_37190852 4 37190852
S4_37211914 4 37211914
S4_37211937 4 37211937
S4_37275407 4 37275407
S4_37292723 4 37292723
S4_37292737 4 37292737
S4_37292741 4 37292741
S4_37317062 4 37317062
S4_37317551 4 37317551
S4_37317625 4 37317625
S4_37318071 4 37318071
S4_37318753 4 37318753
S4_37318787 4 37318787
S4_37318903 4 37318903
S4_37322158 4 37322158
S4_37322372 4 37322372
S4_37368736 4 37368736
S4_37391394 4 37391394
S4_37427365 4 37427365
S4_37449916 4 37449916
S4_37450371 4 37450371
S4_37450449 4 37450449
S4_37451273 4 37451273
S4_37501374 4 37501374
S4_37501420 4 37501420
S4_37501499 4 37501499
S4_37517629 4 37517629
S4_37517652 4 37517652
S4_37540593 4 37540593
S4_37553875 4 37553875
S4_37553890 4 37553890
S4_37558995 4 37558995
S4_37559116 4 37559116
S4_37559875 4 37559875
S4_37581760 4 37581760
S4_37598683 4 37598683
S4_37598716 4 37598716
S4_37598717 4 37598717
S4_37604192 4 37604192
S4_37604196 4 37604196
S4_37604202 4 37604202
S4_37634485 4 37634485
S4_37634510 4 37634510
S4_37656742 4 37656742
S4_37665295 4 37665295
S4_37702794 4 37702794
S4_37703003 4 37703003
S4_37704236 4 37704236
S4_37704238 4 37704238
S4_37704239 4 37704239
S4_37704240 4 37704240
S4_37704241 4 37704241
S4_37715894 4 37715894
S4_37715909 4 37715909
S4_37804028 4 37804028
S4_37823949 4 37823949
S4_37824009 4 37824009
S4_37844512 4 37844512
S4_37844517 4 37844517
S4_37868019 4 37868019
S4_37868056 4 37868056
S4_37868469 4 37868469
S4_37868496 4 37868496
S4_37868511 4 37868511
S4_37868558 4 37868558
S4_37868570 4 37868570
S4_37868611 4 37868611
S4_37873440 4 37873440
S4_37899976 4 37899976
S4_37899989 4 37899989
S4_37900547 4 37900547
S4_37900587 4 37900587
S4_37902443 4 37902443
S4_37909701 4 37909701
S4_37932153 4 37932153
S4_37957315 4 37957315
S4_37957316 4 37957316
S4_37966301 4 37966301
S4_38117659 4 38117659
S4_38146335 4 38146335
S4_38146340 4 38146340
S4_38146356 4 38146356
S4_38150281 4 38150281
S4_38200593 4 38200593
S4_38200598 4 38200598
S4_38200599 4 38200599
S4_38239718 4 38239718
S4_38239730 4 38239730
S4_38239744 4 38239744
S4_38310616 4 38310616
S4_38310683 4 38310683
S4_38311072 4 38311072
S4_38311163 4 38311163
S4_38312271 4 38312271
S4_38313362 4 38313362
S4_38316392 4 38316392
S4_38316470 4 38316470
S4_38317639 4 38317639
S4_38317647 4 38317647
S4_38317797 4 38317797
S4_38317991 4 38317991
S4_38323886 4 38323886
S4_38329747 4 38329747
S4_38331342 4 38331342
S4_38331437 4 38331437
S4_38336290 4 38336290
S4_38336293 4 38336293
S4_38336312 4 38336312
S4_38359012 4 38359012
S4_38360655 4 38360655
S4_38360781 4 38360781
S4_38386621 4 38386621
S4_38386648 4 38386648
S4_38386723 4 38386723
S4_38395588 4 38395588
S4_38411877 4 38411877
S4_38411897 4 38411897
S4_38427536 4 38427536
S4_38427729 4 38427729
S4_38427730 4 38427730
S4_38430090 4 38430090
S4_38430205 4 38430205
S4_38435587 4 38435587
S4_38437168 4 38437168
S4_38437866 4 38437866
S4_38437892 4 38437892
S4_38437910 4 38437910
S4_38496058 4 38496058
S4_38497876 4 38497876
S4_38497893 4 38497893
S4_38497901 4 38497901
S4_38523551 4 38523551
S4_38532101 4 38532101
S4_38535996 4 38535996
S4_38536085 4 38536085
S4_38546707 4 38546707
S4_38546719 4 38546719
S4_38546773 4 38546773
S4_38546781 4 38546781
S4_38547313 4 38547313
S4_38547319 4 38547319
S4_38600646 4 38600646
S4_38602872 4 38602872
S4_38602875 4 38602875
S4_38602886 4 38602886
S4_38603056 4 38603056
S4_38603090 4 38603090
S4_38603884 4 38603884
S4_38603949 4 38603949
S4_38631889 4 38631889
S4_38645138 4 38645138
S4_38645166 4 38645166
S4_38645174 4 38645174
S4_38645178 4 38645178
S4_38646128 4 38646128
S4_38646218 4 38646218
S4_38646333 4 38646333
S4_38646347 4 38646347
S4_38646363 4 38646363
S4_38646364 4 38646364
S4_38648196 4 38648196
S4_38651836 4 38651836
S4_38651893 4 38651893
S4_38652847 4 38652847
S4_38718986 4 38718986
S4_38720184 4 38720184
S4_38758901 4 38758901
S4_38838983 4 38838983
S4_38935321 4 38935321
S4_38947627 4 38947627
S4_38950654 4 38950654
S4_38950678 4 38950678
S4_39056008 4 39056008
S4_39059315 4 39059315
S4_39059331 4 39059331
S4_39087066 4 39087066
S4_39107989 4 39107989
S4_39136599 4 39136599
S4_39175126 4 39175126
S4_39175159 4 39175159
S4_39175173 4 39175173
S4_39218914 4 39218914
S4_39218916 4 39218916
S4_39218925 4 39218925
S4_39222954 4 39222954
S4_39232350 4 39232350
S4_39232351 4 39232351
S4_39232372 4 39232372
S4_39232591 4 39232591
S4_39258166 4 39258166
S4_39281504 4 39281504
S4_39282942 4 39282942
S4_39296755 4 39296755
S4_39296899 4 39296899
S4_39300147 4 39300147
S4_39300179 4 39300179
S4_39300319 4 39300319
S4_39300353 4 39300353
S4_39304050 4 39304050
S4_39304054 4 39304054
S4_39304301 4 39304301
S4_39304304 4 39304304
S4_39304328 4 39304328
S4_39312801 4 39312801
S4_39312814 4 39312814
S4_39312829 4 39312829
S4_39312832 4 39312832
S4_39314284 4 39314284
S4_39314287 4 39314287
S4_39314309 4 39314309
S4_39331069 4 39331069
S4_39340003 4 39340003
S4_39346352 4 39346352
S4_39346363 4 39346363
S4_39366622 4 39366622
S4_39366911 4 39366911
S4_39366917 4 39366917
S4_39383508 4 39383508
S4_39390124 4 39390124
S4_39459413 4 39459413
S4_39459501 4 39459501
S4_39473280 4 39473280
S4_39473390 4 39473390
S4_39473856 4 39473856
S4_39477619 4 39477619
S4_39477661 4 39477661
S4_39478105 4 39478105
S4_39478163 4 39478163
S4_39560459 4 39560459
S4_39599491 4 39599491
S4_39626121 4 39626121
S4_39626122 4 39626122
S4_39634467 4 39634467
S4_39634468 4 39634468
S4_39634474 4 39634474
S4_39637446 4 39637446
S4_39637887 4 39637887
S4_39637929 4 39637929
S4_39637977 4 39637977
S4_39638118 4 39638118
S4_39647253 4 39647253
S4_39647417 4 39647417
S4_39647953 4 39647953
S4_39647988 4 39647988
S4_39648202 4 39648202
S4_39648218 4 39648218
S4_39648363 4 39648363
S4_39648387 4 39648387
S4_39648438 4 39648438
S4_39648471 4 39648471
S4_39653940 4 39653940
S4_39653942 4 39653942
S4_39676797 4 39676797
S4_39699654 4 39699654
S4_39972154 4 39972154
S4_39972161 4 39972161
S4_39972236 4 39972236
S4_39972373 4 39972373
S4_39972510 4 39972510
S4_39974086 4 39974086
S4_39974295 4 39974295
S4_39974716 4 39974716
S4_39974898 4 39974898
S4_39975006 4 39975006
S4_39975868 4 39975868
S4_39975941 4 39975941
S4_39976274 4 39976274
S4_39976813 4 39976813
S4_39990106 4 39990106
S4_40007580 4 40007580
S4_40007887 4 40007887
S4_40020837 4 40020837
S4_40021032 4 40021032
S4_40054478 4 40054478
S4_40054486 4 40054486
S4_40078030 4 40078030
S4_40078031 4 40078031
S4_40080746 4 40080746
S4_40085060 4 40085060
S4_40096993 4 40096993
S4_40097004 4 40097004
S4_40123244 4 40123244
S4_40128749 4 40128749
S4_40128777 4 40128777
S4_40135197 4 40135197
S4_40214799 4 40214799
S4_40214804 4 40214804
S4_40218892 4 40218892
S4_40220168 4 40220168
S4_40220176 4 40220176
S4_40222398 4 40222398
S4_40222406 4 40222406
S4_40247188 4 40247188
S4_40343556 4 40343556
S4_40358240 4 40358240
S4_40364520 4 40364520
S4_40364532 4 40364532
S4_40364562 4 40364562
S4_40364568 4 40364568
S4_40364628 4 40364628
S4_40373258 4 40373258
S4_40373267 4 40373267
S4_40373286 4 40373286
S4_40373328 4 40373328
S4_40373621 4 40373621
S4_40373632 4 40373632
S4_40386089 4 40386089
S4_40395829 4 40395829
S4_40396447 4 40396447
S4_40396561 4 40396561
S4_40428969 4 40428969
S4_40428980 4 40428980
S4_40469417 4 40469417
S4_40491677 4 40491677
S4_40562903 4 40562903
S4_40567427 4 40567427
S4_40567434 4 40567434
S4_40592639 4 40592639
S4_40592641 4 40592641
S4_40592655 4 40592655
S4_40592664 4 40592664
S4_40629468 4 40629468
S4_40680988 4 40680988
S4_40681019 4 40681019
S4_40681115 4 40681115
S4_40702226 4 40702226
S4_40724414 4 40724414
S4_40730276 4 40730276
S4_40730290 4 40730290
S4_40731920 4 40731920
S4_40732516 4 40732516
S4_40795568 4 40795568
S4_40795613 4 40795613
S4_40795738 4 40795738
S4_40797381 4 40797381
S4_40797407 4 40797407
S4_40806015 4 40806015
S4_40806140 4 40806140
S4_40806233 4 40806233
S4_40807710 4 40807710
S4_40807741 4 40807741
S4_40818478 4 40818478
S4_40849758 4 40849758
S4_40849797 4 40849797
S4_40850745 4 40850745
S4_40850806 4 40850806
S4_40889480 4 40889480
S4_40889482 4 40889482
S4_40889499 4 40889499
S4_40889555 4 40889555
S4_40889565 4 40889565
S4_40889632 4 40889632
S4_40926841 4 40926841
S4_40926858 4 40926858
S4_40979927 4 40979927
S4_41031850 4 41031850
S4_41032519 4 41032519
S4_41034822 4 41034822
S4_41039718 4 41039718
S4_41039737 4 41039737
S4_41039752 4 41039752
S4_41039755 4 41039755
S4_41039777 4 41039777
S4_41042237 4 41042237
S4_41042281 4 41042281
S4_41048390 4 41048390
S4_41048593 4 41048593
S4_41048842 4 41048842
S4_41053078 4 41053078
S4_41055722 4 41055722
S4_41055742 4 41055742
S4_41055746 4 41055746
S4_41062539 4 41062539
S4_41062636 4 41062636
S4_41078401 4 41078401
S4_41105219 4 41105219
S4_41105228 4 41105228
S4_41161872 4 41161872
S4_41162090 4 41162090
S4_41162264 4 41162264
S4_41200579 4 41200579
S4_41200771 4 41200771
S4_41200791 4 41200791
S4_41225226 4 41225226
S4_41229407 4 41229407
S4_41232202 4 41232202
S4_41256462 4 41256462
S4_41278868 4 41278868
S4_41292442 4 41292442
S4_41308326 4 41308326
S4_41312452 4 41312452
S4_41312513 4 41312513
